Time_hours,Time_minutes,Sensor,Type,Measurement
8.933333,536.0,SCADA-702-A-Vmag,SCADA,1.6880254
9.0,540.0,SCADA-702-A-Vmag,SCADA,1.6728408
9.066667,544.0,SCADA-702-A-Vmag,SCADA,1.6732122
9.133333,548.0,SCADA-702-A-Vmag,SCADA,1.6734238
9.2,552.0,SCADA-702-A-Vmag,SCADA,1.6730748
9.266666,556.0,SCADA-702-A-Vmag,SCADA,1.6737361
9.333333,560.0,SCADA-702-A-Vmag,SCADA,1.6733961
9.4,564.0,SCADA-702-A-Vmag,SCADA,1.6736451
9.466666,568.0,SCADA-702-A-Vmag,SCADA,1.6739153
9.533334,572.0,SCADA-702-A-Vmag,SCADA,1.6736209
9.6,576.0,SCADA-702-A-Vmag,SCADA,1.6742421
9.666667,580.0,SCADA-702-A-Vmag,SCADA,1.6738424
9.733334,584.0,SCADA-702-A-Vmag,SCADA,1.6741815
9.8,588.0,SCADA-702-A-Vmag,SCADA,1.6743858
9.866667,592.0,SCADA-702-A-Vmag,SCADA,1.6740907
9.933333,596.0,SCADA-702-A-Vmag,SCADA,1.6747456
10.0,600.0,SCADA-702-A-Vmag,SCADA,1.674451
10.066667,604.0,SCADA-702-A-Vmag,SCADA,1.6747266
10.133333,608.0,SCADA-702-A-Vmag,SCADA,1.6750479
10.2,612.0,SCADA-702-A-Vmag,SCADA,1.6747018
10.266666,616.0,SCADA-702-A-Vmag,SCADA,1.6753947
10.333333,620.0,SCADA-702-A-Vmag,SCADA,1.6749964
10.4,624.0,SCADA-702-A-Vmag,SCADA,1.6753092
10.466666,628.0,SCADA-702-A-Vmag,SCADA,1.6756433
10.533334,632.0,SCADA-702-A-Vmag,SCADA,1.6753399
10.6,636.0,SCADA-702-A-Vmag,SCADA,1.675978
10.666667,640.0,SCADA-702-A-Vmag,SCADA,1.6756471
10.733334,644.0,SCADA-702-A-Vmag,SCADA,1.675975
10.8,648.0,SCADA-702-A-Vmag,SCADA,1.67626
10.866667,652.0,SCADA-702-A-Vmag,SCADA,1.6758987
10.933333,656.0,SCADA-702-A-Vmag,SCADA,1.6765369
11.0,660.0,SCADA-702-A-Vmag,SCADA,1.6762781
11.066667,664.0,SCADA-702-A-Vmag,SCADA,1.6766455
11.133333,668.0,SCADA-702-A-Vmag,SCADA,1.676887
11.2,672.0,SCADA-702-A-Vmag,SCADA,1.6765515
11.266666,676.0,SCADA-702-A-Vmag,SCADA,1.6772239
11.333333,680.0,SCADA-702-A-Vmag,SCADA,1.6768581
11.4,684.0,SCADA-702-A-Vmag,SCADA,1.6772332
11.466666,688.0,SCADA-702-A-Vmag,SCADA,1.6775477
11.533334,692.0,SCADA-702-A-Vmag,SCADA,1.6772506
11.6,696.0,SCADA-702-A-Vmag,SCADA,1.6779339
11.666667,700.0,SCADA-702-A-Vmag,SCADA,1.6775905
11.733334,704.0,SCADA-702-A-Vmag,SCADA,1.6779506
11.8,708.0,SCADA-702-A-Vmag,SCADA,1.6782435
11.866667,712.0,SCADA-702-A-Vmag,SCADA,1.6778586
11.933333,716.0,SCADA-702-A-Vmag,SCADA,1.678616
12.0,720.0,SCADA-702-A-Vmag,SCADA,1.6782508
12.066667,724.0,SCADA-702-A-Vmag,SCADA,1.6794901
12.133333,728.0,SCADA-702-A-Vmag,SCADA,1.6811712
12.2,732.0,SCADA-702-A-Vmag,SCADA,1.6817145
12.266666,736.0,SCADA-702-A-Vmag,SCADA,1.6833332
12.333333,740.0,SCADA-702-A-Vmag,SCADA,1.6838586
12.4,744.0,SCADA-702-A-Vmag,SCADA,1.6850666
12.466666,748.0,SCADA-702-A-Vmag,SCADA,1.6862584
12.533334,752.0,SCADA-702-A-Vmag,SCADA,1.6867568
12.6,756.0,SCADA-702-A-Vmag,SCADA,1.6884018
12.666667,760.0,SCADA-702-A-Vmag,SCADA,1.6889012
12.733334,764.0,SCADA-702-A-Vmag,SCADA,1.6901159
12.8,768.0,SCADA-702-A-Vmag,SCADA,1.6912943
12.866667,772.0,SCADA-702-A-Vmag,SCADA,1.691803
12.933333,776.0,SCADA-702-A-Vmag,SCADA,1.6934103
13.0,780.0,SCADA-702-A-Vmag,SCADA,1.6939558
13.066667,784.0,SCADA-702-A-Vmag,SCADA,1.6951975
13.133333,788.0,SCADA-702-A-Vmag,SCADA,1.6962496
13.2,792.0,SCADA-702-A-Vmag,SCADA,1.6968323
13.266666,796.0,SCADA-702-A-Vmag,SCADA,1.6983832
13.333333,800.0,SCADA-702-A-Vmag,SCADA,1.6989022
13.4,804.0,SCADA-702-A-Vmag,SCADA,1.7000883
13.466666,808.0,SCADA-702-A-Vmag,SCADA,1.7013146
13.533334,812.0,SCADA-702-A-Vmag,SCADA,1.7018658
13.6,816.0,SCADA-702-A-Vmag,SCADA,1.7033364
13.666667,820.0,SCADA-702-A-Vmag,SCADA,1.7038698
13.733334,824.0,SCADA-702-A-Vmag,SCADA,1.7051051
13.8,828.0,SCADA-702-A-Vmag,SCADA,1.7061921
13.866667,832.0,SCADA-702-A-Vmag,SCADA,1.7066567
13.933333,836.0,SCADA-702-A-Vmag,SCADA,1.7081747
14.0,840.0,SCADA-702-A-Vmag,SCADA,1.7087116
14.066667,844.0,SCADA-702-A-Vmag,SCADA,1.7083606
14.133333,848.0,SCADA-702-A-Vmag,SCADA,1.7079583
14.2,852.0,SCADA-702-A-Vmag,SCADA,1.7069427
14.266666,856.0,SCADA-702-A-Vmag,SCADA,1.7069329
14.333333,860.0,SCADA-702-A-Vmag,SCADA,1.7058372
14.4,864.0,SCADA-702-A-Vmag,SCADA,1.7054847
14.466666,868.0,SCADA-702-A-Vmag,SCADA,1.7050655
14.533334,872.0,SCADA-702-A-Vmag,SCADA,1.7040054
14.6,876.0,SCADA-702-A-Vmag,SCADA,1.7041107
14.666667,880.0,SCADA-702-A-Vmag,SCADA,1.702997
14.733334,884.0,SCADA-702-A-Vmag,SCADA,1.702632
14.8,888.0,SCADA-702-A-Vmag,SCADA,1.7022011
14.866667,892.0,SCADA-702-A-Vmag,SCADA,1.7011672
14.933333,896.0,SCADA-702-A-Vmag,SCADA,1.7011105
15.0,900.0,SCADA-702-A-Vmag,SCADA,1.7000258
15.066667,904.0,SCADA-702-A-Vmag,SCADA,1.6996312
15.133333,908.0,SCADA-702-A-Vmag,SCADA,1.6991395
15.2,912.0,SCADA-702-A-Vmag,SCADA,1.6981517
15.266666,916.0,SCADA-702-A-Vmag,SCADA,1.6980598
15.333333,920.0,SCADA-702-A-Vmag,SCADA,1.6970364
15.4,924.0,SCADA-702-A-Vmag,SCADA,1.6965967
15.466666,928.0,SCADA-702-A-Vmag,SCADA,1.6961135
15.533334,932.0,SCADA-702-A-Vmag,SCADA,1.6951257
15.6,936.0,SCADA-702-A-Vmag,SCADA,1.6950592
15.666667,940.0,SCADA-702-A-Vmag,SCADA,1.6940358
15.733334,944.0,SCADA-702-A-Vmag,SCADA,1.6935471
15.8,948.0,SCADA-702-A-Vmag,SCADA,1.6930712
15.866667,952.0,SCADA-702-A-Vmag,SCADA,1.6920172
15.933333,956.0,SCADA-702-A-Vmag,SCADA,1.6920086
16.0,960.0,SCADA-702-A-Vmag,SCADA,1.6908575
16.066668,964.00006,SCADA-702-A-Vmag,SCADA,1.6904185
16.133333,968.0,SCADA-702-A-Vmag,SCADA,1.6899399
16.2,972.00006,SCADA-702-A-Vmag,SCADA,1.6889443
16.266666,976.0,SCADA-702-A-Vmag,SCADA,1.6888087
16.333334,980.00006,SCADA-702-A-Vmag,SCADA,1.6876463
16.4,984.0,SCADA-702-A-Vmag,SCADA,1.687222
16.466667,988.0,SCADA-702-A-Vmag,SCADA,1.6867267
16.533333,992.0,SCADA-702-A-Vmag,SCADA,1.6856315
16.6,996.0,SCADA-702-A-Vmag,SCADA,1.6855845
16.666666,999.99994,SCADA-702-A-Vmag,SCADA,1.6845151
16.733334,1004.0,SCADA-702-A-Vmag,SCADA,1.6840109
16.8,1007.99994,SCADA-702-A-Vmag,SCADA,1.6834177
16.866667,1012.0,SCADA-702-A-Vmag,SCADA,1.6823827
16.933332,1015.99994,SCADA-702-A-Vmag,SCADA,1.6822793
17.0,1020.0,SCADA-702-A-Vmag,SCADA,1.6811254
17.066668,1024.0,SCADA-702-A-Vmag,SCADA,1.6806889
17.133333,1028.0,SCADA-702-A-Vmag,SCADA,1.6801823
17.2,1032.0,SCADA-702-A-Vmag,SCADA,1.6785071
17.266666,1036.0,SCADA-702-A-Vmag,SCADA,1.6784474
17.333334,1040.0,SCADA-702-A-Vmag,SCADA,1.6772965
17.4,1044.0,SCADA-702-A-Vmag,SCADA,1.6768049
17.466667,1048.0,SCADA-702-A-Vmag,SCADA,1.6762767
17.533333,1052.0,SCADA-702-A-Vmag,SCADA,1.6752604
17.6,1056.0,SCADA-702-A-Vmag,SCADA,1.6750499
17.666666,1060.0,SCADA-702-A-Vmag,SCADA,1.6739478
17.733334,1064.0,SCADA-702-A-Vmag,SCADA,1.6735388
17.8,1068.0,SCADA-702-A-Vmag,SCADA,1.6730361
17.866667,1072.0,SCADA-702-A-Vmag,SCADA,1.6719204
17.933332,1076.0,SCADA-702-A-Vmag,SCADA,1.6718011
18.0,1080.0,SCADA-702-A-Vmag,SCADA,1.6707085
18.066668,1084.0,SCADA-702-A-Vmag,SCADA,1.6701804
18.133333,1088.0,SCADA-702-A-Vmag,SCADA,1.6695046
18.2,1092.0,SCADA-702-A-Vmag,SCADA,1.6684296
18.266666,1096.0,SCADA-702-A-Vmag,SCADA,1.6682838
18.333334,1100.0,SCADA-702-A-Vmag,SCADA,1.6671609
18.4,1104.0,SCADA-702-A-Vmag,SCADA,1.666722
18.466667,1108.0,SCADA-702-A-Vmag,SCADA,1.666109
18.533333,1112.0,SCADA-702-A-Vmag,SCADA,1.6650211
18.6,1116.0,SCADA-702-A-Vmag,SCADA,1.6648198
18.666666,1120.0,SCADA-702-A-Vmag,SCADA,1.6636777
18.733334,1124.0,SCADA-702-A-Vmag,SCADA,1.6632432
18.8,1128.0,SCADA-702-A-Vmag,SCADA,1.6626102
18.866667,1132.0,SCADA-702-A-Vmag,SCADA,1.6615049
18.933332,1136.0,SCADA-702-A-Vmag,SCADA,1.6613414
19.0,1140.0,SCADA-702-A-Vmag,SCADA,1.6602362
19.066668,1144.0,SCADA-702-A-Vmag,SCADA,1.6599619
19.133333,1148.0,SCADA-702-A-Vmag,SCADA,1.6596628
19.2,1152.0,SCADA-702-A-Vmag,SCADA,1.6587569
19.266666,1156.0,SCADA-702-A-Vmag,SCADA,1.6588291
19.333334,1160.0,SCADA-702-A-Vmag,SCADA,1.6579642
19.4,1164.0,SCADA-702-A-Vmag,SCADA,1.6576884
19.466667,1168.0,SCADA-702-A-Vmag,SCADA,1.6573507
19.533333,1172.0,SCADA-702-A-Vmag,SCADA,1.6554382
19.6,1176.0,SCADA-702-A-Vmag,SCADA,1.6555103
19.666666,1180.0,SCADA-702-A-Vmag,SCADA,1.6546159
19.733334,1184.0,SCADA-702-A-Vmag,SCADA,1.6543626
19.8,1188.0,SCADA-702-A-Vmag,SCADA,1.6538037
19.866667,1192.0,SCADA-702-A-Vmag,SCADA,1.6529657
19.933332,1196.0,SCADA-702-A-Vmag,SCADA,1.6529987
20.0,1200.0,SCADA-702-A-Vmag,SCADA,1.6520468
20.066668,1204.0,SCADA-702-A-Vmag,SCADA,1.6517928
20.133333,1208.0,SCADA-702-A-Vmag,SCADA,1.6514008
20.2,1212.0,SCADA-702-A-Vmag,SCADA,1.650478
20.266666,1216.0,SCADA-702-A-Vmag,SCADA,1.6505834
20.333334,1220.0,SCADA-702-A-Vmag,SCADA,1.6496457
20.4,1224.0,SCADA-702-A-Vmag,SCADA,1.6492782
20.466667,1228.0,SCADA-702-A-Vmag,SCADA,1.648959
20.533333,1232.0,SCADA-702-A-Vmag,SCADA,1.64811
20.6,1236.0,SCADA-702-A-Vmag,SCADA,1.6481286
20.666666,1240.0,SCADA-702-A-Vmag,SCADA,1.6471657
20.733334,1244.0,SCADA-702-A-Vmag,SCADA,1.6468437
20.8,1248.0,SCADA-702-A-Vmag,SCADA,1.6465105
20.866667,1252.0,SCADA-702-A-Vmag,SCADA,1.6456043
20.933332,1256.0,SCADA-702-A-Vmag,SCADA,1.6456395
21.0,1260.0,SCADA-702-A-Vmag,SCADA,1.6446055
21.066668,1264.0,SCADA-702-A-Vmag,SCADA,1.6469911
21.133333,1268.0,SCADA-702-A-Vmag,SCADA,1.6492298
21.2,1272.0,SCADA-702-A-Vmag,SCADA,1.65092
21.266666,1276.0,SCADA-702-A-Vmag,SCADA,1.6535529
21.333334,1280.0,SCADA-702-A-Vmag,SCADA,1.6551988
21.4,1284.0,SCADA-702-A-Vmag,SCADA,1.6585019
21.466667,1288.0,SCADA-702-A-Vmag,SCADA,1.6608347
21.533333,1292.0,SCADA-702-A-Vmag,SCADA,1.6625621
21.6,1296.0,SCADA-702-A-Vmag,SCADA,1.6651608
21.666666,1300.0,SCADA-702-A-Vmag,SCADA,1.6668966
21.733334,1304.0,SCADA-702-A-Vmag,SCADA,1.6692499
21.8,1308.0,SCADA-702-A-Vmag,SCADA,1.6716232
21.866667,1312.0,SCADA-702-A-Vmag,SCADA,1.6738591
21.933332,1316.0,SCADA-702-A-Vmag,SCADA,1.6767428
22.0,1320.0,SCADA-702-A-Vmag,SCADA,1.6785009
22.066668,1324.0,SCADA-702-A-Vmag,SCADA,1.6808579
22.133333,1328.0,SCADA-702-A-Vmag,SCADA,1.6832798
22.2,1332.0,SCADA-702-A-Vmag,SCADA,1.6850603
22.266666,1336.0,SCADA-702-A-Vmag,SCADA,1.6877438
22.333334,1340.0,SCADA-702-A-Vmag,SCADA,1.6894897
22.4,1344.0,SCADA-702-A-Vmag,SCADA,1.6918513
22.466667,1348.0,SCADA-702-A-Vmag,SCADA,1.6942225
22.533333,1352.0,SCADA-702-A-Vmag,SCADA,1.6959834
22.6,1356.0,SCADA-702-A-Vmag,SCADA,1.698741
22.666666,1360.0,SCADA-702-A-Vmag,SCADA,1.7003955
22.733334,1364.0,SCADA-702-A-Vmag,SCADA,1.7027245
22.8,1368.0,SCADA-702-A-Vmag,SCADA,1.7049919
22.866667,1372.0,SCADA-702-A-Vmag,SCADA,1.7068352
22.933332,1376.0,SCADA-702-A-Vmag,SCADA,1.709499
23.0,1380.0,SCADA-702-A-Vmag,SCADA,1.7111958
23.066668,1384.0,SCADA-702-A-Vmag,SCADA,1.7135646
23.133333,1388.0,SCADA-702-A-Vmag,SCADA,1.7157801
23.2,1392.0,SCADA-702-A-Vmag,SCADA,1.7175517
23.266666,1396.0,SCADA-702-A-Vmag,SCADA,1.7201991
23.333334,1400.0,SCADA-702-A-Vmag,SCADA,1.7218099
23.4,1404.0,SCADA-702-A-Vmag,SCADA,1.7241938
23.466667,1408.0,SCADA-702-A-Vmag,SCADA,1.7264094
23.533333,1412.0,SCADA-702-A-Vmag,SCADA,1.728157
23.6,1416.0,SCADA-702-A-Vmag,SCADA,1.7308062
23.666666,1420.0,SCADA-702-A-Vmag,SCADA,1.7323958
23.733334,1424.0,SCADA-702-A-Vmag,SCADA,1.7347443
23.8,1428.0,SCADA-702-A-Vmag,SCADA,1.7368686
23.866667,1432.0,SCADA-702-A-Vmag,SCADA,1.7385634
23.933332,1436.0,SCADA-702-A-Vmag,SCADA,1.7412261
0.0,0.0,AMI-744-A-P,AMI,-16.701183
0.25,15.0,AMI-744-A-P,AMI,-16.657862
0.5,30.0,AMI-744-A-P,AMI,-16.809566
0.75,45.0,AMI-744-A-P,AMI,-16.747227
1.0,60.0,AMI-744-A-P,AMI,-16.902061
1.25,75.0,AMI-744-A-P,AMI,-16.858948
1.5,90.0,AMI-744-A-P,AMI,-16.996368
1.75,105.0,AMI-744-A-P,AMI,-16.981003
2.0,120.0,AMI-744-A-P,AMI,-17.110542
2.25,135.0,AMI-744-A-P,AMI,-17.059534
2.5,150.0,AMI-744-A-P,AMI,-17.203375
2.75,165.0,AMI-744-A-P,AMI,-17.13187
3.0,180.0,AMI-744-A-P,AMI,-17.282627
3.25,195.0,AMI-744-A-P,AMI,-17.208784
3.5,210.0,AMI-744-A-P,AMI,-17.35042
3.75,225.0,AMI-744-A-P,AMI,-17.274193
4.0,240.0,AMI-744-A-P,AMI,-17.417278
4.25,255.0,AMI-744-A-P,AMI,-17.323425
4.5,270.0,AMI-744-A-P,AMI,-17.467318
4.75,285.0,AMI-744-A-P,AMI,-17.366375
5.0,300.0,AMI-744-A-P,AMI,-17.497152
5.25,315.0,AMI-744-A-P,AMI,-17.925947
5.5,330.0,AMI-744-A-P,AMI,-18.55257
5.75,345.0,AMI-744-A-P,AMI,-18.966204
6.0,360.0,AMI-744-A-P,AMI,-19.577517
6.25,375.0,AMI-744-A-P,AMI,-19.981995
6.5,390.0,AMI-744-A-P,AMI,-20.59792
6.75,405.0,AMI-744-A-P,AMI,-20.998844
7.0,420.0,AMI-744-A-P,AMI,-21.610687
7.25,435.0,AMI-744-A-P,AMI,-21.993408
7.5,450.0,AMI-744-A-P,AMI,-22.578655
7.75,465.0,AMI-744-A-P,AMI,-22.96452
8.0,480.0,AMI-744-A-P,AMI,-23.552385
8.25,495.0,AMI-744-A-P,AMI,-23.904274
8.5,510.0,AMI-744-A-P,AMI,-24.488817
8.75,525.0,AMI-744-A-P,AMI,-24.867083
9.0,540.0,AMI-744-A-P,AMI,-26.747032
9.25,555.0,AMI-744-A-P,AMI,-26.602345
9.5,570.0,AMI-744-A-P,AMI,-26.65205
9.75,585.0,AMI-744-A-P,AMI,-26.502466
10.0,600.0,AMI-744-A-P,AMI,-26.586826
10.25,615.0,AMI-744-A-P,AMI,-26.42275
10.5,630.0,AMI-744-A-P,AMI,-26.478477
10.75,645.0,AMI-744-A-P,AMI,-26.325788
11.0,660.0,AMI-744-A-P,AMI,-26.393835
11.25,675.0,AMI-744-A-P,AMI,-26.244274
11.5,690.0,AMI-744-A-P,AMI,-26.286978
11.75,705.0,AMI-744-A-P,AMI,-26.12939
12.0,720.0,AMI-744-A-P,AMI,-26.181093
12.25,735.0,AMI-744-A-P,AMI,-25.679798
12.5,750.0,AMI-744-A-P,AMI,-25.41439
12.75,765.0,AMI-744-A-P,AMI,-24.919092
13.0,780.0,AMI-744-A-P,AMI,-24.628351
13.25,795.0,AMI-744-A-P,AMI,-24.14599
13.5,810.0,AMI-744-A-P,AMI,-23.852673
13.75,825.0,AMI-744-A-P,AMI,-23.371016
14.0,840.0,AMI-744-A-P,AMI,-23.096731
14.25,855.0,AMI-744-A-P,AMI,-23.195284
14.5,870.0,AMI-744-A-P,AMI,-23.549305
14.75,885.0,AMI-744-A-P,AMI,-23.644285
15.0,900.0,AMI-744-A-P,AMI,-24.00299
15.25,915.0,AMI-744-A-P,AMI,-24.108465
15.5,930.0,AMI-744-A-P,AMI,-24.448727
15.75,945.0,AMI-744-A-P,AMI,-24.622753
16.0,960.0,AMI-744-A-P,AMI,-24.941912
16.25,975.0,AMI-744-A-P,AMI,-25.09464
16.5,990.0,AMI-744-A-P,AMI,-25.449156
16.75,1005.0,AMI-744-A-P,AMI,-25.59073
17.0,1020.0,AMI-744-A-P,AMI,-25.942528
17.25,1035.0,AMI-744-A-P,AMI,-26.05946
17.5,1050.0,AMI-744-A-P,AMI,-26.440193
17.75,1065.0,AMI-744-A-P,AMI,-26.616554
18.0,1080.0,AMI-744-A-P,AMI,-26.960258
18.25,1095.0,AMI-744-A-P,AMI,-27.14471
18.5,1110.0,AMI-744-A-P,AMI,-27.495129
18.75,1125.0,AMI-744-A-P,AMI,-27.653397
19.0,1140.0,AMI-744-A-P,AMI,-28.044128
19.25,1155.0,AMI-744-A-P,AMI,-28.116682
19.5,1170.0,AMI-744-A-P,AMI,-28.43251
19.75,1185.0,AMI-744-A-P,AMI,-28.513288
20.0,1200.0,AMI-744-A-P,AMI,-28.780046
20.25,1215.0,AMI-744-A-P,AMI,-28.880419
20.5,1230.0,AMI-744-A-P,AMI,-29.160915
20.75,1245.0,AMI-744-A-P,AMI,-29.304052
21.0,1260.0,AMI-744-A-P,AMI,-29.56645
21.25,1275.0,AMI-744-A-P,AMI,-28.615297
21.5,1290.0,AMI-744-A-P,AMI,-27.88302
21.75,1305.0,AMI-744-A-P,AMI,-26.929476
22.0,1320.0,AMI-744-A-P,AMI,-26.178862
22.25,1335.0,AMI-744-A-P,AMI,-25.239588
22.5,1350.0,AMI-744-A-P,AMI,-24.5366
22.75,1365.0,AMI-744-A-P,AMI,-23.566895
23.0,1380.0,AMI-744-A-P,AMI,-22.823616
23.25,1395.0,AMI-744-A-P,AMI,-21.904219
23.5,1410.0,AMI-744-A-P,AMI,-21.142185
23.75,1425.0,AMI-744-A-P,AMI,-20.180647
0.0,0.0,SCADA-730-B-Vmag,SCADA,1.7753327
0.06666667,4.0,SCADA-730-B-Vmag,SCADA,1.7754248
0.13333334,8.0,SCADA-730-B-Vmag,SCADA,1.7745881
0.2,12.0,SCADA-730-B-Vmag,SCADA,1.7755657
0.26666668,16.0,SCADA-730-B-Vmag,SCADA,1.7745417
0.33333334,20.0,SCADA-730-B-Vmag,SCADA,1.7749132
0.4,24.0,SCADA-730-B-Vmag,SCADA,1.7749729
0.46666667,28.0,SCADA-730-B-Vmag,SCADA,1.7740825
0.53333336,32.0,SCADA-730-B-Vmag,SCADA,1.7751007
0.6,36.0,SCADA-730-B-Vmag,SCADA,1.7740687
0.6666667,40.0,SCADA-730-B-Vmag,SCADA,1.7745042
0.73333335,44.0,SCADA-730-B-Vmag,SCADA,1.7745373
0.8,48.0,SCADA-730-B-Vmag,SCADA,1.7736994
0.8666667,52.0,SCADA-730-B-Vmag,SCADA,1.7746677
0.93333334,56.0,SCADA-730-B-Vmag,SCADA,1.7736464
1.0,60.0,SCADA-730-B-Vmag,SCADA,1.7740395
1.0666667,64.0,SCADA-730-B-Vmag,SCADA,1.774166
1.1333333,68.0,SCADA-730-B-Vmag,SCADA,1.7733054
1.2,72.0,SCADA-730-B-Vmag,SCADA,1.7742072
1.2666667,76.0,SCADA-730-B-Vmag,SCADA,1.7732061
1.3333334,80.0,SCADA-730-B-Vmag,SCADA,1.7735754
1.4,84.0,SCADA-730-B-Vmag,SCADA,1.7737075
1.4666667,88.0,SCADA-730-B-Vmag,SCADA,1.7728488
1.5333333,92.0,SCADA-730-B-Vmag,SCADA,1.7737914
1.6,96.0,SCADA-730-B-Vmag,SCADA,1.7727919
1.6666666,100.0,SCADA-730-B-Vmag,SCADA,1.7731471
1.7333333,104.0,SCADA-730-B-Vmag,SCADA,1.773276
1.8,108.0,SCADA-730-B-Vmag,SCADA,1.772445
1.8666667,112.0,SCADA-730-B-Vmag,SCADA,1.7734215
1.9333333,116.0,SCADA-730-B-Vmag,SCADA,1.772393
2.0,120.0,SCADA-730-B-Vmag,SCADA,1.7727734
2.0666666,124.0,SCADA-730-B-Vmag,SCADA,1.7729033
2.1333334,128.0,SCADA-730-B-Vmag,SCADA,1.7720599
2.2,132.0,SCADA-730-B-Vmag,SCADA,1.773019
2.2666667,136.0,SCADA-730-B-Vmag,SCADA,1.7720044
2.3333333,140.0,SCADA-730-B-Vmag,SCADA,1.7724144
2.4,144.0,SCADA-730-B-Vmag,SCADA,1.7725303
2.4666667,148.0,SCADA-730-B-Vmag,SCADA,1.7717347
2.5333333,152.0,SCADA-730-B-Vmag,SCADA,1.7727106
2.6,156.0,SCADA-730-B-Vmag,SCADA,1.7716855
2.6666667,160.0,SCADA-730-B-Vmag,SCADA,1.772059
2.7333333,164.0,SCADA-730-B-Vmag,SCADA,1.772166
2.8,168.0,SCADA-730-B-Vmag,SCADA,1.7713819
2.8666666,172.0,SCADA-730-B-Vmag,SCADA,1.7723316
2.9333334,176.0,SCADA-730-B-Vmag,SCADA,1.771323
3.0,180.0,SCADA-730-B-Vmag,SCADA,1.7717956
3.0666666,184.0,SCADA-730-B-Vmag,SCADA,1.7718761
3.1333334,188.0,SCADA-730-B-Vmag,SCADA,1.7710505
3.2,192.0,SCADA-730-B-Vmag,SCADA,1.7719895
3.2666667,196.0,SCADA-730-B-Vmag,SCADA,1.771031
3.3333333,200.0,SCADA-730-B-Vmag,SCADA,1.7714158
3.4,204.0,SCADA-730-B-Vmag,SCADA,1.7715787
3.4666667,208.0,SCADA-730-B-Vmag,SCADA,1.7707915
3.5333333,212.0,SCADA-730-B-Vmag,SCADA,1.7717398
3.6,216.0,SCADA-730-B-Vmag,SCADA,1.7707474
3.6666667,220.0,SCADA-730-B-Vmag,SCADA,1.7711226
3.7333333,224.0,SCADA-730-B-Vmag,SCADA,1.7712907
3.8,228.0,SCADA-730-B-Vmag,SCADA,1.7704773
3.8666666,232.0,SCADA-730-B-Vmag,SCADA,1.7714914
3.9333334,236.0,SCADA-730-B-Vmag,SCADA,1.7705301
4.0,240.0,SCADA-730-B-Vmag,SCADA,1.7709227
4.0666666,244.0,SCADA-730-B-Vmag,SCADA,1.7710818
4.133333,248.0,SCADA-730-B-Vmag,SCADA,1.7702606
4.2,251.99998,SCADA-730-B-Vmag,SCADA,1.7712839
4.266667,256.0,SCADA-730-B-Vmag,SCADA,1.7702919
4.3333335,260.0,SCADA-730-B-Vmag,SCADA,1.7707038
4.4,264.0,SCADA-730-B-Vmag,SCADA,1.7708826
4.4666667,268.0,SCADA-730-B-Vmag,SCADA,1.7700735
4.5333333,272.0,SCADA-730-B-Vmag,SCADA,1.7710996
4.6,276.0,SCADA-730-B-Vmag,SCADA,1.7701073
4.6666665,280.0,SCADA-730-B-Vmag,SCADA,1.7705408
4.733333,284.0,SCADA-730-B-Vmag,SCADA,1.7707267
4.8,288.0,SCADA-730-B-Vmag,SCADA,1.7698905
4.866667,292.0,SCADA-730-B-Vmag,SCADA,1.7709568
4.9333334,296.0,SCADA-730-B-Vmag,SCADA,1.7699884
5.0,300.0,SCADA-730-B-Vmag,SCADA,1.7704211
5.0666666,304.0,SCADA-730-B-Vmag,SCADA,1.7697217
5.133333,308.0,SCADA-730-B-Vmag,SCADA,1.7680769
5.2,312.0,SCADA-730-B-Vmag,SCADA,1.7682955
5.266667,316.0,SCADA-730-B-Vmag,SCADA,1.7664721
5.3333335,320.0,SCADA-730-B-Vmag,SCADA,1.7660183
5.4,324.0,SCADA-730-B-Vmag,SCADA,1.7653455
5.4666667,328.0,SCADA-730-B-Vmag,SCADA,1.7636943
5.5333333,332.0,SCADA-730-B-Vmag,SCADA,1.7639139
5.6,336.0,SCADA-730-B-Vmag,SCADA,1.762111
5.6666665,340.0,SCADA-730-B-Vmag,SCADA,1.7617282
5.733333,344.0,SCADA-730-B-Vmag,SCADA,1.761031
5.8,348.0,SCADA-730-B-Vmag,SCADA,1.7593999
5.866667,352.0,SCADA-730-B-Vmag,SCADA,1.7595727
5.9333334,356.0,SCADA-730-B-Vmag,SCADA,1.7578106
6.0,360.0,SCADA-730-B-Vmag,SCADA,1.761764
6.0666666,364.0,SCADA-730-B-Vmag,SCADA,1.7610917
6.133333,368.0,SCADA-730-B-Vmag,SCADA,1.7594733
6.2,372.0,SCADA-730-B-Vmag,SCADA,1.7595862
6.266667,376.0,SCADA-730-B-Vmag,SCADA,1.7578061
6.3333335,380.0,SCADA-730-B-Vmag,SCADA,1.7574078
6.4,384.0,SCADA-730-B-Vmag,SCADA,1.7567512
6.4666667,388.0,SCADA-730-B-Vmag,SCADA,1.7551032
6.5333333,392.0,SCADA-730-B-Vmag,SCADA,1.7553097
6.6,396.0,SCADA-730-B-Vmag,SCADA,1.7535042
6.6666665,400.0,SCADA-730-B-Vmag,SCADA,1.7531453
6.733333,404.0,SCADA-730-B-Vmag,SCADA,1.7524618
6.8,408.0,SCADA-730-B-Vmag,SCADA,1.7507863
6.866667,412.0,SCADA-730-B-Vmag,SCADA,1.7509947
